"Data Source","World Development Indicators",

"Last Updated Date","2019-07-10",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"Australia","AUS","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","3.72881355932205","2.2875816993464","-0.319488817891384","0.641025641025639","2.86624203821656","3.40557275541798","3.29341317365269","3.47826086956521","2.52100840336133","3.27868852459017","3.43915343915344","6.13810741687979","6.02409638554218","9.09090909090911","15.4166666666667","15.1624548736462","13.3228840125392","12.3098201936376","8.00492610837437","9.12200684150512","10.1358411703239","9.48766603415561","11.3518197573657","10.0389105058366","3.96039603960395","6.73469387755101","9.05035054174635","8.53302162478083","7.21593968766826","7.53390256152692","7.33302195235869","3.17667536988686","1.01223112610711","1.75365344467641","1.96963479688142","4.62776659959758","2.61538461538462","0.224887556221881","0.860134629768157","1.48312940304038","4.45743514797225","4.4071353620147","2.98157453936349","2.73259596616783","2.34325522482587","2.69183168316831","3.55528773727028","2.32761128891476","4.35029854990047","1.77111716621252","2.91834002677376","3.30385015608744","1.76278015613193","2.44988864142539","2.48792270531403","1.50836672165921","1.27699094497328","1.94864740944522","1.91140094445692",
"Austria","AUT","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","1.94576518355564","3.54225699065465","4.38178085363524","2.70877528496362","3.86857479524453","4.93090648042644","2.05481780966135","3.97467200081807","2.76486058908292","3.08039726691219","4.37283499144671","4.70426464863565","6.35513498697942","7.53108064952016","9.52179379069359","8.44525278272289","7.31868899509658","5.49460953882342","3.57432532726001","3.7074033325208","6.3283208759637","6.80303861847746","5.4360236335748","3.33917335680399","5.6631874926014","3.18951163361009","1.70544665790866","1.40195293846737","1.91572092023249","2.56834384689467","3.26187312306823","3.33742884548212","4.02084559057212","3.63178559452543","2.95340390976125","2.24336668054029","1.86097376901842","1.30598307237497","0.922465840847906","0.568990766899814","2.34486455542566","2.64999922285055","1.81035953871319","1.35555673319826","2.06120354001778","2.29913882222146","1.44154696188379","2.16855599824037","3.21595022953491","0.506308350120954","1.81353628033681","3.28658197365512","2.48567352860068","2.00015891157196","1.60580414549751","0.896565315628228","0.891592367302732","2.08126858275521","1.99838187702266",
"Azerbaijan","AZE","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-10.6300971576201","1128.00002429404","1662.21594875899","411.759641777268","19.7948028061899","3.67434809684729","-0.772697886033174","-8.52517000536064","1.80500303704359","1.54719590152275","2.77116471998272","2.23386492967051","6.70893042797783","9.67950731917053","8.3289248286321","16.6612577660859","20.8372928966452","1.46315997358782","5.73238742950904","7.8523837676544","1.06810301380607","2.41886988429667","1.38972635776453","4.00943826686826","12.4494955236962","12.9048912053168","1.92188306553188",
"Burundi","BDI","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","4.43686006769086","-1.08932461874256","6.05726872222524","4.0238836973312","-0.199650611430204","3.85096274044459","3.82855766917327","6.00649350675308","15.7223072990937","15.7098745988233","6.8565515736454","6.83451404136486","23.8956206469303","36.5407569980926","2.49851950030163","12.1673943487938","5.8680963572266","8.15123135622633","14.3168697883258","3.80428683649426","1.67567567567545","7.1132376395534","4.48679769704178","11.6615998479958","7.00216956651126","8.99693873494325","1.8233333333331","9.67934658067928","14.852814983397","19.2632536382538","26.4367816091951","31.1115898319694","12.5004107653378","3.38542427340455","24.4320242102151","9.29618771341885","-1.36568005328061","10.6474645658306","8.17642937482059","13.2520699188223","2.74542000214246","8.41206285772541","24.4069510353914","10.5554355299529","6.49326591473996","9.59216605979671","18.1610453065451","7.93795807492412","4.4053523418529","5.54468891259786","5.55768961400965","16.0525353030392","-2.8146980766847",
"Belgium","BEL","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","0.299467254769634","0.992676260767344","1.40460703543509","2.14800341332203","4.16876058564369","4.06520137474648","4.17434761852997","2.73030268590904","2.70144982931352","3.75399229053284","3.90847238471907","4.34362854612099","5.44843128438077","6.95528008719915","12.6778877513452","12.7681985920515","9.06860981054963","7.09600059132598","4.47059331592941","4.46908394900489","6.64868829655357","7.62748656814273","8.72654906555468","7.66160983743879","6.34177491009128","4.86873399496945","1.29436819102482","1.55338261314945","1.16093493415326","3.10705065111097","3.44831217961809","3.21531069260804","2.42795567164621","2.75442643473457","2.37754084476403","1.46796699090272","2.07702107350668","1.62816049512961","0.949250288350641","1.12084823417844","2.54451776190906","2.46925823086078","1.64521436175359","1.58896399970379","2.09728311239314","2.78143263670025","1.79120770070454","1.8230563002681","4.48944420508401","-0.0531456741253762","2.18929920422458","3.53208210722744","2.83966343445897","1.11309594027537","0.340002833356965","0.561429152790106","1.97385264653172","2.12597086002609","2.05316499865181",
"Benin","BEN","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.440599214931774","38.5308661668538","14.4625482180894","4.91423972637198","3.4662959056478","5.75331458417063","0.326722893396864","4.16540442290281","3.98429547767893","2.48916235491542","1.48724246145442","0.873890830868481","5.36452085832344","3.78217696540376","1.29806813334152","7.94729876067859","2.15682996154485","2.30735682173795","2.72090851324364","6.7444168821098","0.890008647068788","-1.00604387256135","0.273667816219823","-0.848347682021237","0.0790708429996021","1.024127367456",
"Burkina Faso","BFA","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","7.78816199376883","18.5621387281079","1.67590956140173","5.57420282915099","1.84512319774994","-0.730252522661395","2.3641060198334","-4.33375390856906","-0.286713687770023","9.65552935762119","1.77260331451337","2.06121817995227","-2.92335655867957","7.60389036254306","8.7196094542842","18.7569466058634","-8.40071877820545","29.9861042997141","8.26914007214046","14.9934659503595","12.2026364968298","7.55570560440944","12.0597652081336","8.15376277420429","4.84695768186085","6.90605782140464","-2.61174292476782","-2.68178423511595","4.25561601785941","-0.481798715203327","-0.504303388918915","2.16260052713424","-1.99113580736895","0.553455723541903","25.1778762249963","7.45884497828323","6.09780439121743","2.31869062176684","5.08433344145321","-1.07261362759535","-0.304212168486795","5.00743290822372","2.17569480664609","2.03456574053817","-0.400228702115475","6.41504018369687","2.33310856372217","-0.230627306273007","10.6597978997424","2.60817666368315","-0.764230734676734","2.75976724854532","3.81815240252385","0.533738507090537","-0.258089517535353","0.954993317377936","-0.244764125891903","0.361247096520767","1.86444958509445",
"Bangladesh","BGD","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.87469609126641","7.4127659574466","6.0454797559624","6.12671846981463","6.35736412278233","3.63407691798491","3.01481859989799","5.313740079365","10.2978117947205","2.37712902953225","5.30560105668804","8.4022379561323","6.10669589841957","2.20825620937534","2.00717374213842","3.33256493271908","5.66870773441478","7.58753638504692","7.04661816222037","6.76526117054756","9.10698496905385","8.90194489465155","5.42347236174678","8.12667639169919","11.3951651552399","6.21750422069283","7.53040640913171","6.99163889220854","6.19428022984988","5.5135257269299","5.70207015717245","5.5436213948647",
"Bulgaria","BGR","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","2.69999999999987","2.72638753651414","2.36966824644548","6.38888888888879","23.8000000000003","338.449111470112","91.2979327269304","72.8787913866333","96.0573382686504","62.0548336837993","121.60754244925","1058.37355921973","18.6722044420641","2.57304281890204","10.3162621289989","7.36093927231849","5.81014365721823","2.34864169582755","6.1471307424627","5.03883807111907","7.26159462769947","8.40253419005894","12.3487195994021","2.75320223914816","2.43899060504117","4.21990346601875","2.95456829831017","0.890093540913032","-1.41818380264842","-0.104633261008417","-0.798749090253956","2.06435506312528","2.81186840582685",
"Bahrain","BHR","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","2.13447171852238","4.25809822309291","3.25732899024462","-0.194127638923884","1.62898127839349","5.78947368498403","5.08819538648814","14.3318269849979","24.3929983061798","16.1597821153707","22.495766575964","17.7311208942373","15.7855375941987","2.20599195116766","3.86952505941503","11.3445968083975","8.8857130847146","2.97239915075071","0.322399250235353","-2.63596930296972","-2.29609321419559","-1.7450017537706","0.303435966086571","1.48589732182571","0.929335437489111","0.764419735927607","-0.172413793103325","2.53886010362696","0.816910897759777","2.70403475064702","-0.452227382530316","2.43155133955926","-0.366533864541796","-1.2875879718491","-0.704852953090751","-1.20757180156661","-0.495540138751155","1.59362549800784","2.35294117647063","2.58620689655173","2.00746965452849","3.25666666666702","3.52600316363722","2.79551283550411","1.96188468334624","-0.401486988847566","2.75828605553897","3.30100613853474","2.64629146477823","1.83951987503599","2.80059469750482","1.3873437602251","2.08481249596594",
"Bahamas, The","BHS","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","5.43775649904798","4.54103146287564","8.93577412289433","6.15209342130048","4.61497182668252","6.83081131902367","5.48175416169897","13.0718458387013","10.3596349973051","4.25583657583808","3.1898763705575","6.10907035899869","9.09139326792412","12.0978372310682","11.1144984973891","6.01262101667497","3.99999999999995","3.96634615384614","4.60500963391137","5.43378154356233","5.75646401118136","4.40241182786762","5.38765822784808","4.66931912018676","7.11468120203626","5.73819886173449","2.72289766970589","1.39933423745549","2.06699495410041","1.37913741223667","0.544150383378706","1.33661336613368","1.25424826023631","1.6063294174058","2.04498977505121","2.17357792508091","3.02504526252236","0.981914036757665","1.59160618079803","2.38982627439253","2.49257794939399","4.48955995375059","2.0627347345268","1.34402738392836","3.19878141660321","1.97336755976255","0.722414784530555","1.50699858930064","1.86826446968751","-0.346376929989402","1.51820700736153","2.26586346678726",
"Bosnia and Herzegovina","BIH","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.12556627837332","1.50077704484944","7.42704328413322","-0.381464412971505","2.1234909424463","3.67125025917814","2.05267452001719","-0.0930456838318274","-0.897194054194299","-1.02328504490745","-1.08913031771457","1.16881263730923","",
"Belarus","BLR","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1190.22923349187","2221.01656992039","709.346032118606","52.7120767531954","63.9373663357479","72.8697170535353","293.678750889773","168.620235850933","61.1349331618477","42.5375481348794","28.3978399133474","18.1082424937646","10.3388794457933","6.99712903535588","8.42675273505313","14.8378764828254","12.9456563410401","7.73574804312508","53.2286983118173","59.2197360232518","18.3122610377873","18.1195543526734","13.5344897649734","11.8365807653497","6.03183725177786","4.87230220550688",
"Belize","BLZ","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bermuda","BMU","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bolivia","BOL","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","11.5331525756196","7.56149307183898","5.87933142225298","-0.70635721455241","10.1818181818181","2.86028602860271","6.95187165775404","11.1999999990001","5.47062350162302","2.20974847251321","3.95550921099771","3.67461430575034","6.51154401154364","31.4860287891619","62.8360756029239","7.97674602546867","4.49401164707214","8.1072555205041","10.3556722757192","19.7197167787999","47.2416501018426","32.1336011133424","123.535718565329","275.586283560362","1281.34994174486","11749.6396321439","276.335967563202","14.5786984489191","16.0020910549391","15.1734681125731","17.118774604824","21.447069817114","12.060323601829","8.52787695688004","7.87404421467432","10.1932067630746","12.4254866180049","4.70844436028193","7.67322895675084","2.15951626835596","4.60822998872598","1.58965377879568","0.928258851611061","3.33727499671533","4.43738080101724","5.39323106890664","4.28239604802565","8.70560923578869","14.0068107702519","3.34645420142012","2.5032760584424","9.88446419823887","4.51560291399368","5.73640023719613","5.7666007457914","4.05961041135646","3.62321431764138","2.8227580554717","2.27205987230148",
"Brazil","BRA","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","","101.725072957927","100.54335919485","135.027515587167","192.122003282843","225.989958958808","147.142682584513","228.33625786393","629.113193358666","1430.72506961027","2947.73306959317","432.786663523354","951.962053052818","1927.38079016026","2075.88839757325","66.0070335542481","15.7576656002606","6.92671251629151","3.19507629280056","4.85844749902668","7.04414105947266","6.84035902487525","8.4501643770833","14.7149197228147","6.59718509985962","6.86953720898965","4.18356812896902","3.64127299102654","5.67859390284171","4.88803479876804","5.03872690108066","6.63636935253204","5.40355339056006","6.20433594839825","6.32915222712776","9.0298071857749","8.73912829959879","3.44636783234738","3.66485028376724",
"Barbados","BRB","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","3.63487515335757","7.48874318687619","5.83523186605491","7.28421637368523","7.46925566353862","11.8766562275328","16.8550818260213","38.9229280878111","20.2944687625289","4.98676811113183","8.35236969934997","9.48238259101763","13.1698355431799","14.4305197203942","14.5675632146886","10.3324664370561","5.2302987828884","4.68579731185599","3.91510525082794","1.33006845161914","3.31173110743254","4.85885917814048","6.1901140684412","3.07457271078019","6.2575266327002","6.09389302994641","1.11343933604483","0.0772043884602162","1.87886279357232","2.38615222842323","7.71053878969884","-1.26888660701212","1.56006240249606","2.43581303489138","2.57783490431289","0.125249458055994","1.61943319838056","1.39442231075689","6.08218729535043","7.30766262828941","4.03422982885069","8.1081081081078","3.64386189258338","5.82421853311865","9.43220240177216","4.53334753888771","1.81410436049101","1.76950322089726","-1.11278992510961","1.28192813061894","4.66018463955997","",
"Brunei Darussalam","BRN","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","","9.13705583756338","6.35658914728687","1.16618075801752","3.07396733909725","2.35321528424929","1.78124288641065","1.24685490634579","1.19284294234595","1.30430037109821","2.13866293163796","1.60000000000001","1.27952755905515","4.25170068027215","2.46251844946786","5.96664139499615","1.99613650998077","1.71156004489334","-0.441379310344884","-0.415627597672464","1.55815247634945","0.595890410959013","-2.31497242459322","0.299999999999962","0.814223994682602","1.24443711883965","0.159888078345143","0.967774119525083","2.08498023715417","1.03571774271612","0.356869132017602","0.137911563169595","0.111766261400246","0.389205053123642","-0.207108731719878","-0.4151219258563","-0.739068722339895","-0.171311525411196","0.150523489779418",
"Bhutan","BTN","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","","9.93314231136587","9.90443092962609","18.0237154150198","7.03281982585394","1.87734668335429","9.95085995086001","6.36871508379867","10.0840336134455","8.77862595419861","9.99999999999999","12.2807017543858","15.9801136363638","11.2063686466624","6.99339207048466","9.49562532166745","8.78965922444188","6.51328580686976","10.5770205861475","6.77732942039609","4.01099373013836","3.4104046242774","2.48343048790226","1.56615240766714","-18.1086301300715","5.31151306345109","5.00045438022542","5.15611138758462","8.32716049382714","4.36112219119804","7.03638316073017","8.84898569946802","10.919656944683","7.00666666666702","8.27106093949345","4.54814395082193","4.31016875505535","3.85824973148717","2.72377715236906",
"Botswana","BWA","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","11.9747550240953","11.732423613642","13.1687242801078","9.04398827010364","11.7362306367885","13.6324251470895","16.4280267725712","11.1372064274689","10.4771438105237","8.57746904251907","8.09457579975943","10.0017155606022","9.80193387398674","8.35167956821222","11.5750147473285","11.3963461199557","11.7650160839534","16.1676123963339","14.3308033365888","10.5429209938218","10.512546081579","10.0828580652108","8.71993127147747","6.66139865665754","7.74929619202846","8.6014851485149","6.55903767014864","8.03279662527486","9.18990265632739","6.94570363654673","8.61022528546438","11.5552187914379","7.08099847172694","12.7021883920075","8.02729703109583","6.94887658743105","8.45987233408587","7.53690261091916","5.8846070705681","4.40225309243433","3.06203169580559","2.81495791361944","3.30828076768219","3.2380155894771",
"Central African Republic","CAF","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","","-0.0333333333334032","13.2960986995663","14.6126112868811","2.54220966810047","10.4238402303887","2.24515251162266","-6.98680270599971","-3.96446882079369","0.689055807312732","-0.0123304562272135","-2.76236280675761","-1.03360811667775","-2.91535849298337","24.5710137275605","19.1894039735098","3.72494110325802","1.61131347760912","-1.8852009615791","-1.41420220082553","3.20340091563114","3.83486060237359","2.33181703516235","4.13470905150996","-2.06640601136301","2.88352073359021","6.69526465773351","0.928412109846764","9.27261850300872","3.51990209970369","1.4932337844144","1.30056996854677","5.7722505940246","1.5018451240095","25.2828106504709","37.1422148089365","","","",
"Canada","CAN","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","1.35869565217391","1.01876675603215","1.06157112526541","1.6281512605042","1.91214470284239","2.33265720081134","3.81565906838456","3.57995226730307","4.05529953917053","4.56155890168291","3.34603981363828","2.70491803278688","4.9880287310455","7.48764728240213","10.997171145686","10.672188595094","7.54173862982152","7.97644539614562","8.97372335151215","9.1446769790719","10.1292205085452","12.4716124148373","10.7689718997139","5.86358802977366","4.30477830391736","3.96203054065208","4.19478629085617","4.3561087122174","4.02823414871611","4.98362189985959","4.78047693336305","5.62586408593004","1.49013290374545","1.86507936507936","0.165562913907281","2.14876033057852","1.57053112507137","1.62121638084528","0.995942456658074","1.73484295105918","2.71943995691972","2.52512013979907","2.25839440940856","2.75856321360112","1.85725871857261","2.21355203439764","2.00202539534156","2.13838399266843","2.37027067444294","0.299466803009284","1.77687154092629","2.91213508872355","1.51567823124521","0.93829189781521","1.90663590717873","1.12524136094279","1.4287595470108","1.5968841285297","2.268225672481",
"Central Europe and the Baltics","CEB","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","118.527578905985","91.2979327269304","72.8787913866333","35.9247053929643","27.951388563304","19.7949669196707","8.88104152395966","8.20833333333299","4.01913875598084","8.91174418658764","5.74827981651377","3.12714222984604","2.34864169582755","3.59297594249513","3.31717824448043","3.93032603841","4.83732928313989","6.35866380152374","2.75320223914816","1.80117022137136","4.13030068838344","3.33492267693443","1.43829787234043","0.0538213132400467","-0.464499004645002","-0.0549995416704911","2.07593553673862","2.53445424186602",
"Switzerland","CHE","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","1.43880488974237","1.8453898853189","4.3159988652385","3.44021201820401","3.08055392372694","3.41448092463812","4.77598444131224","4.00519269969137","2.39582746916132","2.48902589762681","3.61598832148746","6.57322604634957","6.66000132590521","8.75467622446874","9.76741360060382","6.69659540748922","1.71547736607406","1.2959975108187","1.02879152961776","3.64764191334787","4.0224986950801","6.49030774183431","5.65510264316374","2.94983267564061","2.93143599693324","3.43538986904497","0.750308869897279","1.44032842355245","1.872459172484","3.15528910025326","5.40395398235057","5.85958593539569","4.03700916382411","3.29262948327611","0.852141522219941","1.79979956254238","0.811658038234819","0.520214642356525","0.0179488591812253","0.806446857095473","1.55851846785163","0.98901715340335","0.642708441925624","0.638298911211501","0.802882618129791","1.17195114446502","1.05952505549083","0.732336631239735","2.42604804028587","-0.480467933987869","0.688233448733407","0.231336576913037","-0.692545841930371","-0.21730851764762","-0.0132291602454955","-1.14390064437645","-0.434607638542948","0.533795988132759","0.936313303085696",
"Channel Islands","CHI","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","","","","","20.0522312040536","77.7957404755205","352.810986573029","504.738541215978","374.735274232635","211.924302225904","91.9541325565105","40.0872246313854","33.3892190102252","35.1383405330485","19.6868327084319","9.94102693041837","27.2571946726204","19.8602056602626","30.7034989096151","19.4768379232582","19.8808457201905","14.6843512500821","17.0279367308961","26.0364811362365","21.7844124277757","15.4258064688927","12.7277669490964","11.4431196444973","8.23263034116112","7.35911781788773","6.13386464357923","5.11024954517563","3.33687917526016","3.8432729570657","3.56910053001465","2.48939816650703","2.81017875743615","1.05473871403516","3.05257621387848","3.39201733699404","4.40779938398046","8.7162687303961","0.353045178360941","1.41071107954318","3.34121694259299","3.00744840213049","1.78955553984587","4.71867527854671","4.3487735321705","3.78619355893115","2.18271846868523","2.43488981353058",
"China","CHN","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.23383553065603","18.8118179448753","18.2456383621648","3.05229012075233","3.55668565220451","6.3539813402487","14.6100786356603","24.2569843505754","16.7912270168851","8.31315334383153","2.78646849655587","-0.773182345961248","-1.40147380776612","0.347806256807194","0.719132436811498","-0.731975500083577","1.12760196090496","3.82463762400933","1.77641616843146","1.6494331013998","4.81676531343752","5.9252552887092","-0.728171334173071","3.17532798075574","5.55389705904324","2.61952616488542","2.62104902701091","1.92164341593894","1.4370245139476","2.00000000000002","1.59313725490194","2.07478890229193",
